player_name,player_steamid,event_name,tick,round
MonsTro,76561198340888446,player_footstep,132637,0
Cujura,76561198051880621,player_footstep,132637,0
AVARA KÉRABA,76561198397576589,player_footstep,132637,0
rodrigaoobrabo,76561198421514418,player_footstep,132639,0
Luiz,76561198100001022,player_footstep,132639,0
【﻿ＰＫ】,76561197996437459,player_footstep,132645,0
Siraissi,76561198178993731,player_footstep,132649,0
Erick,76561198000238678,player_footstep,132651,0
Talevor,76561198124241179,player_footstep,132651,0
Connan,76561198026214582,player_footstep,132653,0
MonsTro,76561198340888446,player_footstep,132655,0
Cujura,76561198051880621,player_footstep,132655,0
rodrigaoobrabo,76561198421514418,player_footstep,132657,0
AVARA KÉRABA,76561198397576589,player_footstep,132657,0
Luiz,76561198100001022,player_footstep,132659,0
【﻿ＰＫ】,76561197996437459,player_footstep,132663,0
Cujura,76561198051880621,player_footstep,132663,0
Erick,76561198000238678,player_footstep,132671,0
Talevor,76561198124241179,player_footstep,132671,0
Siraissi,76561198178993731,player_footstep,132673,0
MonsTro,76561198340888446,player_footstep,132675,0
Siraissi,76561198178993731,player_footstep,132675,0
AVARA KÉRABA,76561198397576589,player_footstep,132675,0
rodrigaoobrabo,76561198421514418,player_footstep,132677,0
Luiz,76561198100001022,player_footstep,132677,0
Connan,76561198026214582,player_footstep,132679,0
MonsTro,76561198340888446,player_footstep,132679,0
【﻿ＰＫ】,76561197996437459,player_footstep,132683,0
Erick,76561198000238678,player_footstep,132689,0
Talevor,76561198124241179,player_footstep,132689,0
rodrigaoobrabo,76561198421514418,player_footstep,132695,0
AVARA KÉRABA,76561198397576589,player_footstep,132695,0
Luiz,76561198100001022,player_footstep,132697,0
Connan,76561198026214582,player_footstep,132697,0
【﻿ＰＫ】,76561197996437459,player_footstep,132701,0
Erick,76561198000238678,player_footstep,132709,0
Talevor,76561198124241179,player_footstep,132709,0
Cujura,76561198051880621,player_footstep,132711,0
AVARA KÉRABA,76561198397576589,player_footstep,132713,0
rodrigaoobrabo,76561198421514418,player_footstep,132715,0
Luiz,76561198100001022,player_footstep,132715,0
Connan,76561198026214582,player_footstep,132717,0
【﻿ＰＫ】,76561197996437459,player_footstep,132721,0
Siraissi,76561198178993731,player_footstep,132723,0
AVARA KÉRABA,76561198397576589,player_footstep,132725,0
Erick,76561198000238678,player_footstep,132727,0
Talevor,76561198124241179,player_footstep,132727,0
Cujura,76561198051880621,player_footstep,132729,0
rodrigaoobrabo,76561198421514418,player_footstep,132733,0
Luiz,76561198100001022,player_footstep,132735,0
Connan,76561198026214582,player_footstep,132735,0
【﻿ＰＫ】,76561197996437459,player_footstep,132739,0
Siraissi,76561198178993731,player_footstep,132743,0
