player_steamid,tick,player_name,z,entityid,y,x,event_name,round
76561198340888446,128725,MonsTro,354.3110046386719,247,1299.0911865234375,-2067.281005859375,smokegrenade_detonate,0
76561198397576589,130007,AVARA KÉRABA,474.2701110839844,253,822.6315307617188,-2504.620361328125,smokegrenade_detonate,0
76561198340888446,133915,MonsTro,98.03125,101,-535.783203125,-1019.0722045898438,smokegrenade_detonate,0
76561198397576589,134171,AVARA KÉRABA,13.6754150390625,166,-260.29144287109375,-483.6946105957031,smokegrenade_detonate,0
76561198100001022,136377,Luiz,258.03125,203,563.8309326171875,-1803.8531494140625,smokegrenade_detonate,0
76561198000238678,136565,Erick,100.03125,101,68.88092041015625,-1262.9385986328125,smokegrenade_detonate,0
76561198124241179,136873,Talevor,129.2367706298828,287,-68.82023620605469,-2004.026611328125,smokegrenade_detonate,0
76561197996437459,136887,【﻿ＰＫ】,89.96530151367188,302,137.1651153564453,-1689.8310546875,smokegrenade_detonate,0
76561198340888446,140205,MonsTro,450.03125,483,-1670.9964599609375,-2748.89697265625,smokegrenade_detonate,0
76561198000238678,142187,Erick,258.03125,340,529.0225830078125,-1777.6676025390625,smokegrenade_detonate,0
76561198397576589,145724,AVARA KÉRABA,26.45274543762207,204,-935.9410400390625,-854.4019775390625,smokegrenade_detonate,0
76561198124241179,148518,Talevor,482.03125,126,1157.603759765625,-2535.39794921875,smokegrenade_detonate,0
76561197996437459,148734,【﻿ＰＫ】,480.03125,128,935.8431396484375,-2019.1903076171875,smokegrenade_detonate,0
76561198340888446,151475,MonsTro,442.03125,404,-1639.307373046875,-2755.5966796875,smokegrenade_detonate,0
76561198000238678,151719,Erick,8.09463119506836,408,-928.7848510742188,-1253.8267822265625,smokegrenade_detonate,0
76561198397576589,151941,AVARA KÉRABA,98.03125,101,-382.6907653808594,-923.3616333007812,smokegrenade_detonate,0
76561198051880621,153099,Cujura,386.28125,259,-769.3270263671875,-2147.179931640625,smokegrenade_detonate,0
76561198340888446,160383,MonsTro,458.03125,303,-1675.354248046875,-2698.60205078125,smokegrenade_detonate,0
76561197996437459,168607,【﻿ＰＫ】,482.0023193359375,101,563.053466796875,-2583.542236328125,smokegrenade_detonate,0
76561198100001022,168999,Luiz,474.28125,272,630.08203125,-2252.208251953125,smokegrenade_detonate,0
76561198421514418,169687,rodrigaoobrabo,482.03125,204,950.3569946289062,-1977.8653564453125,smokegrenade_detonate,0
76561198397576589,171091,AVARA KÉRABA,474.08807373046875,260,519.344970703125,-2184.234375,smokegrenade_detonate,0
76561198421514418,175821,rodrigaoobrabo,130.03125,161,215.08497619628906,-2056.998291015625,smokegrenade_detonate,0
76561198051880621,176249,Cujura,130.03125,247,-966.8563232421875,-1913.885498046875,smokegrenade_detonate,0
76561198397576589,176501,AVARA KÉRABA,10.5818510055542,253,-476.0299987792969,-502.2087707519531,smokegrenade_detonate,0
76561198340888446,176565,MonsTro,478.98822021484375,271,579.4265747070312,-2998.874267578125,smokegrenade_detonate,0
76561198397576589,181428,AVARA KÉRABA,98.03125,402,-529.4967041015625,-1041.098388671875,smokegrenade_detonate,0
76561198100001022,181446,Luiz,100.13599395751953,619,-191.82017517089844,-1203.6807861328125,smokegrenade_detonate,0
76561198124241179,182050,Talevor,106.03125,396,369.309326171875,-1993.2371826171875,smokegrenade_detonate,0
76561197996437459,182182,【﻿ＰＫ】,10.722282409667969,475,270.8889465332031,-1284.50439453125,smokegrenade_detonate,0
76561198000238678,182350,Erick,258.03125,482,629.3740844726562,-1963.06103515625,smokegrenade_detonate,0
76561198124241179,187377,Talevor,15.199341773986816,101,-272.67828369140625,-454.07733154296875,smokegrenade_detonate,0
76561198100001022,187465,Luiz,101.03125,617,-186.9358367919922,-1184.5322265625,smokegrenade_detonate,0
76561198000238678,187477,Erick,101.03125,620,42.739341735839844,-1178.2264404296875,smokegrenade_detonate,0
