player_steamid,tick,player_name,z,entityid,y,x,event_name,round
76561197996437459,99705,【﻿ＰＫ】,485.0191345214844,173,523.5501708984375,-3108.624267578125,hegrenade_detonate,0
76561197996437459,104974,【﻿ＰＫ】,516.6791381835938,204,411.41583251953125,-2626.331298828125,hegrenade_detonate,0
76561197996437459,110003,【﻿ＰＫ】,60.40004348754883,371,298.4753112792969,-754.2402954101562,hegrenade_detonate,0
76561198051880621,114131,Cujura,533.380859375,632,-1527.468017578125,-2965.0751953125,hegrenade_detonate,0
76561198178993731,114195,Siraissi,469.37786865234375,136,-1512.682373046875,-2865.43408203125,hegrenade_detonate,0
76561197996437459,117057,【﻿ＰＫ】,474.46533203125,312,411.3135681152344,-2615.780029296875,hegrenade_detonate,0
76561198026214582,123651,Connan,502.9700622558594,228,820.1640625,-2997.98876953125,hegrenade_detonate,0
76561198397576589,123725,AVARA KÉRABA,569.7447509765625,267,613.5657958984375,-2514.40234375,hegrenade_detonate,0
76561198340888446,127233,MonsTro,22.696895599365234,482,-517.832275390625,-467.8157043457031,hegrenade_detonate,0
76561198124241179,132917,Talevor,569.111572265625,618,-1538.2255859375,-2906.2890625,hegrenade_detonate,0
76561198340888446,133083,MonsTro,31.910619735717773,544,-554.0922241210938,-476.4122009277344,hegrenade_detonate,0
76561198051880621,133185,Cujura,344.5248718261719,101,-2387.774658203125,-1574.3355712890625,hegrenade_detonate,0
76561197996437459,133793,【﻿ＰＫ】,201.7572021484375,245,-1180.9940185546875,-1986.8031005859375,hegrenade_detonate,0
76561198397576589,141109,AVARA KÉRABA,98.1432876586914,477,-603.506103515625,-944.9790649414062,hegrenade_detonate,0
76561197996437459,142167,【﻿ＰＫ】,116.00358581542969,260,-260.3550109863281,-1054.742919921875,hegrenade_detonate,0
76561198124241179,144916,Talevor,505.4197998046875,400,-1566.7655029296875,-2882.87158203125,hegrenade_detonate,0
76561197996437459,145738,【﻿ＰＫ】,100.10409545898438,247,-946.9705200195312,-1724.5889892578125,hegrenade_detonate,0
76561198051880621,151757,Cujura,422.2598876953125,401,-2424.348876953125,-1845.399658203125,hegrenade_detonate,0
76561198397576589,152211,AVARA KÉRABA,103.34245300292969,260,-473.8392028808594,-1023.7802124023438,hegrenade_detonate,0
76561198178993731,156355,Siraissi,450.7850341796875,136,165.74603271484375,-2596.766357421875,hegrenade_detonate,0
76561198051880621,160679,Cujura,428.0317687988281,304,-2425.108642578125,-1722.6832275390625,hegrenade_detonate,0
76561198340888446,160761,MonsTro,129.7515869140625,369,-1264.033935546875,-1711.94091796875,hegrenade_detonate,0
76561197996437459,168983,【﻿ＰＫ】,486.778076171875,287,694.29345703125,-2877.35595703125,hegrenade_detonate,0
76561198397576589,170605,AVARA KÉRABA,492.0948181152344,260,842.567626953125,-2095.722412109375,hegrenade_detonate,0
76561198397576589,178255,AVARA KÉRABA,159.3341827392578,172,-965.9169311523438,-2013.39013671875,hegrenade_detonate,0
76561198051880621,181292,Cujura,408.0745849609375,387,-2443.618896484375,-1808.148681640625,hegrenade_detonate,0
76561198397576589,181562,AVARA KÉRABA,101.89292907714844,401,-181.91734313964844,-890.9140014648438,hegrenade_detonate,0
76561198340888446,182514,MonsTro,101.63851165771484,274,-56.64151382446289,-1069.4356689453125,hegrenade_detonate,0
