player_steamid,tick,player_name,z,entityid,y,x,event_name,round
76561197996437459,65062,【﻿ＰＫ】,113.70932006835938,154,-398.7361755371094,-874.9396362304688,flashbang_detonate,0
76561198100001022,65726,Luiz,398.0922546386719,101,-160.48550415039062,-2327.412841796875,flashbang_detonate,0
76561198124241179,65986,Talevor,26.466405868530273,101,-273.588623046875,-492.11383056640625,flashbang_detonate,0
76561197996437459,66014,【﻿ＰＫ】,172.07003784179688,227,290.8356628417969,-497.07061767578125,flashbang_detonate,0
76561198000238678,66372,Erick,184.21810913085938,101,384.0634765625,-830.2900390625,flashbang_detonate,0
76561198100001022,72049,Luiz,731.36767578125,303,-1780.82568359375,-2304.150634765625,flashbang_detonate,0
76561197996437459,72227,【﻿ＰＫ】,400.49090576171875,400,-810.3290405273438,-307.94219970703125,flashbang_detonate,0
76561198051880621,72259,Cujura,803.9474487304688,245,-1076.0189208984375,-2346.39501953125,flashbang_detonate,0
76561198397576589,72313,AVARA KÉRABA,848.4631958007812,302,-1853.093994140625,-3666.4013671875,flashbang_detonate,0
76561198397576589,72437,AVARA KÉRABA,645.1879272460938,245,-1707.02734375,-3199.41552734375,flashbang_detonate,0
76561198051880621,72851,Cujura,448.13507080078125,245,-885.8767700195312,-2080.860107421875,flashbang_detonate,0
76561198000238678,73955,Erick,476.4689025878906,302,819.467529296875,-2549.216064453125,flashbang_detonate,0
76561198100001022,77799,Luiz,103.34175109863281,302,-940.56298828125,-1800.596435546875,flashbang_detonate,0
76561198340888446,78589,MonsTro,179.68731689453125,246,-1143.02734375,-415.05340576171875,flashbang_detonate,0
76561198051880621,78667,Cujura,850.2184448242188,302,-907.5343017578125,-3695.881103515625,flashbang_detonate,0
76561198397576589,79225,AVARA KÉRABA,786.4863891601562,101,-605.1126708984375,-2260.16064453125,flashbang_detonate,0
76561198340888446,79319,MonsTro,49.24968338012695,281,-252.88442993164062,-497.4534606933594,flashbang_detonate,0
76561198178993731,79861,Siraissi,501.19573974609375,247,-507.1087951660156,-3572.57958984375,flashbang_detonate,0
76561198397576589,84738,AVARA KÉRABA,941.4542236328125,161,-1019.0841674804688,-2668.631103515625,flashbang_detonate,0
76561198051880621,84830,Cujura,827.1812744140625,274,-2051.287109375,-1299.8955078125,flashbang_detonate,0
76561198340888446,85996,MonsTro,103.82608032226562,245,-350.2464599609375,-509.9664306640625,flashbang_detonate,0
76561198000238678,86114,Erick,120.1822738647461,101,-897.6837768554688,-1753.8863525390625,flashbang_detonate,0
76561198340888446,86254,MonsTro,92.01152801513672,161,-211.64508056640625,-494.0746154785156,flashbang_detonate,0
76561197996437459,86332,【﻿ＰＫ】,142.82015991210938,269,287.904541015625,-477.0794677734375,flashbang_detonate,0
