player_name,player_steamid,event_name,tick,round
MonsTro,76561198340888446,player_jump,66774,0
Connan,76561198026214582,player_jump,67036,0
Siraissi,76561198178993731,player_jump,67820,0
Siraissi,76561198178993731,player_jump,67924,0
rodrigaoobrabo,76561198421514418,player_jump,68832,0
Connan,76561198026214582,player_jump,71539,0
Connan,76561198026214582,player_jump,71577,0
rodrigaoobrabo,76561198421514418,player_jump,71639,0
Siraissi,76561198178993731,player_jump,71655,0
Siraissi,76561198178993731,player_jump,71703,0
Erick,76561198000238678,player_jump,71751,0
Erick,76561198000238678,player_jump,71847,0
Luiz,76561198100001022,player_jump,71971,0
Luiz,76561198100001022,player_jump,72013,0
AVARA KÉRABA,76561198397576589,player_jump,72017,0
AVARA KÉRABA,76561198397576589,player_jump,72201,0
Luiz,76561198100001022,player_jump,72327,0
AVARA KÉRABA,76561198397576589,player_jump,72419,0
Connan,76561198026214582,player_jump,72449,0
Cujura,76561198051880621,player_jump,72587,0
Luiz,76561198100001022,player_jump,72681,0
Erick,76561198000238678,player_jump,72765,0
Siraissi,76561198178993731,player_jump,72801,0
Luiz,76561198100001022,player_jump,72837,0
Siraissi,76561198178993731,player_jump,72905,0
Erick,76561198000238678,player_jump,72955,0
Erick,76561198000238678,player_jump,73099,0
AVARA KÉRABA,76561198397576589,player_jump,73305,0
Erick,76561198000238678,player_jump,73365,0
Erick,76561198000238678,player_jump,73465,0
Erick,76561198000238678,player_jump,73549,0
MonsTro,76561198340888446,player_jump,73605,0
Talevor,76561198124241179,player_jump,73729,0
【﻿ＰＫ】,76561197996437459,player_jump,74031,0
Siraissi,76561198178993731,player_jump,74447,0
MonsTro,76561198340888446,player_jump,74591,0
MonsTro,76561198340888446,player_jump,74923,0
Talevor,76561198124241179,player_jump,74947,0
MonsTro,76561198340888446,player_jump,75195,0
MonsTro,76561198340888446,player_jump,75265,0
Connan,76561198026214582,player_jump,75285,0
Connan,76561198026214582,player_jump,75325,0
MonsTro,76561198340888446,player_jump,75325,0
Connan,76561198026214582,player_jump,75421,0
Erick,76561198000238678,player_jump,77083,0
Cujura,76561198051880621,player_jump,77211,0
Erick,76561198000238678,player_jump,77257,0
Luiz,76561198100001022,player_jump,77359,0
Siraissi,76561198178993731,player_jump,77441,0
Talevor,76561198124241179,player_jump,77895,0
【﻿ＰＫ】,76561197996437459,player_jump,78235,0
【﻿ＰＫ】,76561197996437459,player_jump,78269,0
【﻿ＰＫ】,76561197996437459,player_jump,78503,0
AVARA KÉRABA,76561198397576589,player_jump,78551,0
【﻿ＰＫ】,76561197996437459,player_jump,78565,0
MonsTro,76561198340888446,player_jump,78811,0
AVARA KÉRABA,76561198397576589,player_jump,78859,0
AVARA KÉRABA,76561198397576589,player_jump,79113,0
AVARA KÉRABA,76561198397576589,player_jump,79289,0
AVARA KÉRABA,76561198397576589,player_jump,79583,0
MonsTro,76561198340888446,player_jump,80417,0
Connan,76561198026214582,player_jump,80453,0
MonsTro,76561198340888446,player_jump,80739,0
MonsTro,76561198340888446,player_jump,80777,0
MonsTro,76561198340888446,player_jump,80819,0
AVARA KÉRABA,76561198397576589,player_jump,80845,0
AVARA KÉRABA,76561198397576589,player_jump,81221,0
【﻿ＰＫ】,76561197996437459,player_jump,81351,0
Connan,76561198026214582,player_jump,81429,0
Cujura,76561198051880621,player_jump,81449,0
Connan,76561198026214582,player_jump,81567,0
Cujura,76561198051880621,player_jump,81619,0
AVARA KÉRABA,76561198397576589,player_jump,81687,0
Connan,76561198026214582,player_jump,82121,0
Siraissi,76561198178993731,player_jump,82123,0
MonsTro,76561198340888446,player_jump,82177,0
Siraissi,76561198178993731,player_jump,82179,0
MonsTro,76561198340888446,player_jump,82227,0
Connan,76561198026214582,player_jump,82277,0
Cujura,76561198051880621,player_jump,82315,0
Siraissi,76561198178993731,player_jump,82351,0
Cujura,76561198051880621,player_jump,82363,0
Connan,76561198026214582,player_jump,82393,0
Siraissi,76561198178993731,player_jump,82399,0
MonsTro,76561198340888446,player_jump,82413,0
Siraissi,76561198178993731,player_jump,82445,0
Connan,76561198026214582,player_jump,82510,0
Connan,76561198026214582,player_jump,84072,0
Connan,76561198026214582,player_jump,84128,0
MonsTro,76561198340888446,player_jump,84174,0
Cujura,76561198051880621,player_jump,84246,0
Talevor,76561198124241179,player_jump,84270,0
rodrigaoobrabo,76561198421514418,player_jump,84308,0
rodrigaoobrabo,76561198421514418,player_jump,84346,0
AVARA KÉRABA,76561198397576589,player_jump,84394,0
Siraissi,76561198178993731,player_jump,84416,0
Luiz,76561198100001022,player_jump,84424,0
Connan,76561198026214582,player_jump,84434,0
Erick,76561198000238678,player_jump,84452,0
Luiz,76561198100001022,player_jump,84466,0
AVARA KÉRABA,76561198397576589,player_jump,84626,0
【﻿ＰＫ】,76561197996437459,player_jump,84720,0
Siraissi,76561198178993731,player_jump,84756,0
AVARA KÉRABA,76561198397576589,player_jump,84844,0
rodrigaoobrabo,76561198421514418,player_jump,85456,0
rodrigaoobrabo,76561198421514418,player_jump,85572,0
rodrigaoobrabo,76561198421514418,player_jump,85850,0
Luiz,76561198100001022,player_jump,86044,0
AVARA KÉRABA,76561198397576589,player_jump,86134,0
Luiz,76561198100001022,player_jump,86362,0
AVARA KÉRABA,76561198397576589,player_jump,86376,0
MonsTro,76561198340888446,player_jump,86572,0
MonsTro,76561198340888446,player_jump,86620,0
MonsTro,76561198340888446,player_jump,86662,0
rodrigaoobrabo,76561198421514418,player_jump,86768,0
Connan,76561198026214582,player_jump,87034,0
AVARA KÉRABA,76561198397576589,player_jump,87248,0
AVARA KÉRABA,76561198397576589,player_jump,87330,0
MonsTro,76561198340888446,player_jump,87450,0
MonsTro,76561198340888446,player_jump,87668,0
AVARA KÉRABA,76561198397576589,player_jump,87716,0
Talevor,76561198124241179,player_jump,87768,0
Erick,76561198000238678,player_jump,87776,0
MonsTro,76561198340888446,player_jump,87868,0
Erick,76561198000238678,player_jump,87898,0
Talevor,76561198124241179,player_jump,88076,0
MonsTro,76561198340888446,player_jump,88136,0
MonsTro,76561198340888446,player_jump,88182,0
AVARA KÉRABA,76561198397576589,player_jump,88244,0
AVARA KÉRABA,76561198397576589,player_jump,88308,0
AVARA KÉRABA,76561198397576589,player_jump,88366,0
Talevor,76561198124241179,player_jump,88394,0
Talevor,76561198124241179,player_jump,88430,0
AVARA KÉRABA,76561198397576589,player_jump,88452,0
AVARA KÉRABA,76561198397576589,player_jump,88532,0
AVARA KÉRABA,76561198397576589,player_jump,88672,0
Erick,76561198000238678,player_jump,88734,0
AVARA KÉRABA,76561198397576589,player_jump,88746,0
Erick,76561198000238678,player_jump,88794,0
Erick,76561198000238678,player_jump,88838,0
Erick,76561198000238678,player_jump,88906,0
AVARA KÉRABA,76561198397576589,player_jump,88964,0
Erick,76561198000238678,player_jump,88996,0
MonsTro,76561198340888446,player_jump,89124,0
Erick,76561198000238678,player_jump,89130,0
Erick,76561198000238678,player_jump,89198,0
Erick,76561198000238678,player_jump,89288,0
Erick,76561198000238678,player_jump,89382,0
MonsTro,76561198340888446,player_jump,89458,0
Erick,76561198000238678,player_jump,89482,0
Erick,76561198000238678,player_jump,89604,0
Erick,76561198000238678,player_jump,89714,0
Erick,76561198000238678,player_jump,89824,0
Luiz,76561198100001022,player_jump,89838,0
MonsTro,76561198340888446,player_jump,90030,0
Siraissi,76561198178993731,player_jump,90076,0
MonsTro,76561198340888446,player_jump,90082,0
AVARA KÉRABA,76561198397576589,player_jump,90260,0
MonsTro,76561198340888446,player_jump,90328,0
Connan,76561198026214582,player_jump,90340,0
AVARA KÉRABA,76561198397576589,player_jump,90466,0
Luiz,76561198100001022,player_jump,90572,0
Talevor,76561198124241179,player_jump,90622,0
Luiz,76561198100001022,player_jump,90708,0
Connan,76561198026214582,player_jump,90710,0
AVARA KÉRABA,76561198397576589,player_jump,90950,0
Luiz,76561198100001022,player_jump,91586,0
Connan,76561198026214582,player_jump,93139,0
Cujura,76561198051880621,player_jump,93179,0
Connan,76561198026214582,player_jump,93211,0
Cujura,76561198051880621,player_jump,93241,0
MonsTro,76561198340888446,player_jump,93263,0
Connan,76561198026214582,player_jump,93343,0
Luiz,76561198100001022,player_jump,93409,0
MonsTro,76561198340888446,player_jump,93431,0
Luiz,76561198100001022,player_jump,93447,0
Connan,76561198026214582,player_jump,93451,0
AVARA KÉRABA,76561198397576589,player_jump,93485,0
Luiz,76561198100001022,player_jump,93519,0
Siraissi,76561198178993731,player_jump,93545,0
Cujura,76561198051880621,player_jump,93677,0
Connan,76561198026214582,player_jump,93719,0
Connan,76561198026214582,player_jump,93779,0
AVARA KÉRABA,76561198397576589,player_jump,93805,0
AVARA KÉRABA,76561198397576589,player_jump,93917,0
AVARA KÉRABA,76561198397576589,player_jump,94031,0
Erick,76561198000238678,player_jump,94101,0
Luiz,76561198100001022,player_jump,94227,0
Erick,76561198000238678,player_jump,94733,0
Erick,76561198000238678,player_jump,94773,0
Connan,76561198026214582,player_jump,94837,0
Erick,76561198000238678,player_jump,94847,0
Erick,76561198000238678,player_jump,95071,0
AVARA KÉRABA,76561198397576589,player_jump,95687,0
AVARA KÉRABA,76561198397576589,player_jump,95983,0
AVARA KÉRABA,76561198397576589,player_jump,96115,0
【﻿ＰＫ】,76561197996437459,player_jump,96351,0
Luiz,76561198100001022,player_jump,96587,0
【﻿ＰＫ】,76561197996437459,player_jump,96927,0
AVARA KÉRABA,76561198397576589,player_jump,96969,0
AVARA KÉRABA,76561198397576589,player_jump,97795,0
AVARA KÉRABA,76561198397576589,player_jump,97897,0
【﻿ＰＫ】,76561197996437459,player_jump,98025,0
【﻿ＰＫ】,76561197996437459,player_jump,98139,0
【﻿ＰＫ】,76561197996437459,player_jump,98563,0
Talevor,76561198124241179,player_jump,98697,0
Talevor,76561198124241179,player_jump,100013,0
【﻿ＰＫ】,76561197996437459,player_jump,100047,0
Connan,76561198026214582,player_jump,102136,0
Siraissi,76561198178993731,player_jump,102208,0
Luiz,76561198100001022,player_jump,102242,0
Siraissi,76561198178993731,player_jump,102266,0
Cujura,76561198051880621,player_jump,102278,0
Luiz,76561198100001022,player_jump,102328,0
Cujura,76561198051880621,player_jump,102342,0
MonsTro,76561198340888446,player_jump,102372,0
【﻿ＰＫ】,76561197996437459,player_jump,102610,0
Siraissi,76561198178993731,player_jump,102756,0
rodrigaoobrabo,76561198421514418,player_jump,102920,0
Cujura,76561198051880621,player_jump,103162,0
Erick,76561198000238678,player_jump,103176,0
MonsTro,76561198340888446,player_jump,103222,0
Erick,76561198000238678,player_jump,103292,0
Siraissi,76561198178993731,player_jump,103470,0
AVARA KÉRABA,76561198397576589,player_jump,103502,0
Connan,76561198026214582,player_jump,103620,0
Siraissi,76561198178993731,player_jump,103628,0
MonsTro,76561198340888446,player_jump,103680,0
MonsTro,76561198340888446,player_jump,103718,0
Siraissi,76561198178993731,player_jump,103738,0
Connan,76561198026214582,player_jump,103780,0
Connan,76561198026214582,player_jump,103830,0
AVARA KÉRABA,76561198397576589,player_jump,103934,0
Erick,76561198000238678,player_jump,103958,0
Erick,76561198000238678,player_jump,103992,0
Erick,76561198000238678,player_jump,104022,0
【﻿ＰＫ】,76561197996437459,player_jump,104118,0
Cujura,76561198051880621,player_jump,104176,0
Siraissi,76561198178993731,player_jump,104214,0
Talevor,76561198124241179,player_jump,104238,0
Siraissi,76561198178993731,player_jump,104302,0
Luiz,76561198100001022,player_jump,104406,0
Luiz,76561198100001022,player_jump,104510,0
Connan,76561198026214582,player_jump,104698,0
MonsTro,76561198340888446,player_jump,104724,0
MonsTro,76561198340888446,player_jump,104912,0
Erick,76561198000238678,player_jump,105020,0
Connan,76561198026214582,player_jump,105090,0
Erick,76561198000238678,player_jump,105168,0
Cujura,76561198051880621,player_jump,105198,0
【﻿ＰＫ】,76561197996437459,player_jump,105214,0
Erick,76561198000238678,player_jump,105242,0
Connan,76561198026214582,player_jump,105444,0
Siraissi,76561198178993731,player_jump,105456,0
Erick,76561198000238678,player_jump,105470,0
【﻿ＰＫ】,76561197996437459,player_jump,105578,0
Siraissi,76561198178993731,player_jump,105596,0
Cujura,76561198051880621,player_jump,105620,0
Siraissi,76561198178993731,player_jump,105634,0
【﻿ＰＫ】,76561197996437459,player_jump,106994,0
Erick,76561198000238678,player_jump,107076,0
Luiz,76561198100001022,player_jump,107222,0
Erick,76561198000238678,player_jump,107252,0
Erick,76561198000238678,player_jump,107324,0
Talevor,76561198124241179,player_jump,109127,0
【﻿ＰＫ】,76561197996437459,player_jump,109211,0
Luiz,76561198100001022,player_jump,109333,0
Siraissi,76561198178993731,player_jump,109579,0
Siraissi,76561198178993731,player_jump,110309,0
rodrigaoobrabo,76561198421514418,player_jump,110673,0
Erick,76561198000238678,player_jump,111123,0
Erick,76561198000238678,player_jump,111169,0
Luiz,76561198100001022,player_jump,111549,0
Luiz,76561198100001022,player_jump,111697,0
Talevor,76561198124241179,player_jump,113485,0
Erick,76561198000238678,player_jump,113951,0
Siraissi,76561198178993731,player_jump,114139,0
Talevor,76561198124241179,player_jump,114263,0
Connan,76561198026214582,player_jump,114273,0
Erick,76561198000238678,player_jump,114323,0
Connan,76561198026214582,player_jump,114387,0
Erick,76561198000238678,player_jump,114405,0
Siraissi,76561198178993731,player_jump,114427,0
MonsTro,76561198340888446,player_jump,114485,0
rodrigaoobrabo,76561198421514418,player_jump,114571,0
Erick,76561198000238678,player_jump,114799,0
Erick,76561198000238678,player_jump,114907,0
Erick,76561198000238678,player_jump,115007,0
Erick,76561198000238678,player_jump,115153,0
Luiz,76561198100001022,player_jump,115225,0
Erick,76561198000238678,player_jump,115473,0
Erick,76561198000238678,player_jump,115507,0
Talevor,76561198124241179,player_jump,115587,0
Erick,76561198000238678,player_jump,115723,0
Talevor,76561198124241179,player_jump,115777,0
Erick,76561198000238678,player_jump,115921,0
AVARA KÉRABA,76561198397576589,player_jump,116133,0
MonsTro,76561198340888446,player_jump,116481,0
【﻿ＰＫ】,76561197996437459,player_jump,116771,0
Connan,76561198026214582,player_jump,116927,0
Erick,76561198000238678,player_jump,117021,0
Siraissi,76561198178993731,player_jump,117149,0
【﻿ＰＫ】,76561197996437459,player_jump,117267,0
Erick,76561198000238678,player_jump,117381,0
Siraissi,76561198178993731,player_jump,117727,0
Erick,76561198000238678,player_jump,117831,0
Siraissi,76561198178993731,player_jump,120457,0
Siraissi,76561198178993731,player_jump,120625,0
【﻿ＰＫ】,76561197996437459,player_jump,120683,0
Siraissi,76561198178993731,player_jump,120693,0
Siraissi,76561198178993731,player_jump,120759,0
Siraissi,76561198178993731,player_jump,120817,0
Siraissi,76561198178993731,player_jump,120877,0
MonsTro,76561198340888446,player_jump,120877,0
AVARA KÉRABA,76561198397576589,player_jump,120903,0
Siraissi,76561198178993731,player_jump,120933,0
AVARA KÉRABA,76561198397576589,player_jump,120959,0
Connan,76561198026214582,player_jump,120983,0
Siraissi,76561198178993731,player_jump,121017,0
Erick,76561198000238678,player_jump,121043,0
Siraissi,76561198178993731,player_jump,121075,0
Siraissi,76561198178993731,player_jump,121141,0
Siraissi,76561198178993731,player_jump,121209,0
Connan,76561198026214582,player_jump,121211,0
Siraissi,76561198178993731,player_jump,121279,0
Siraissi,76561198178993731,player_jump,121343,0
Siraissi,76561198178993731,player_jump,121423,0
Siraissi,76561198178993731,player_jump,121501,0
Siraissi,76561198178993731,player_jump,121567,0
Siraissi,76561198178993731,player_jump,121643,0
Siraissi,76561198178993731,player_jump,121709,0
Siraissi,76561198178993731,player_jump,121791,0
Siraissi,76561198178993731,player_jump,121863,0
Siraissi,76561198178993731,player_jump,121939,0
Siraissi,76561198178993731,player_jump,122003,0
Siraissi,76561198178993731,player_jump,122087,0
Siraissi,76561198178993731,player_jump,122157,0
Siraissi,76561198178993731,player_jump,122229,0
Siraissi,76561198178993731,player_jump,122317,0
Siraissi,76561198178993731,player_jump,122383,0
Siraissi,76561198178993731,player_jump,122459,0
Siraissi,76561198178993731,player_jump,122519,0
Siraissi,76561198178993731,player_jump,122581,0
Siraissi,76561198178993731,player_jump,122641,0
Siraissi,76561198178993731,player_jump,122705,0
Erick,76561198000238678,player_jump,123031,0
Erick,76561198000238678,player_jump,123235,0
AVARA KÉRABA,76561198397576589,player_jump,123427,0
Cujura,76561198051880621,player_jump,123487,0
AVARA KÉRABA,76561198397576589,player_jump,123701,0
rodrigaoobrabo,76561198421514418,player_jump,123707,0
MonsTro,76561198340888446,player_jump,124045,0
MonsTro,76561198340888446,player_jump,124091,0
AVARA KÉRABA,76561198397576589,player_jump,124095,0
AVARA KÉRABA,76561198397576589,player_jump,124289,0
AVARA KÉRABA,76561198397576589,player_jump,124373,0
AVARA KÉRABA,76561198397576589,player_jump,124867,0
Connan,76561198026214582,player_jump,124913,0
AVARA KÉRABA,76561198397576589,player_jump,124933,0
Connan,76561198026214582,player_jump,124965,0
Siraissi,76561198178993731,player_jump,126355,0
Siraissi,76561198178993731,player_jump,126421,0
Siraissi,76561198178993731,player_jump,126629,0
Siraissi,76561198178993731,player_jump,126693,0
Connan,76561198026214582,player_jump,126737,0
Siraissi,76561198178993731,player_jump,126753,0
MonsTro,76561198340888446,player_jump,126781,0
AVARA KÉRABA,76561198397576589,player_jump,126809,0
Siraissi,76561198178993731,player_jump,126819,0
Siraissi,76561198178993731,player_jump,126883,0
Connan,76561198026214582,player_jump,126891,0
Siraissi,76561198178993731,player_jump,126945,0
MonsTro,76561198340888446,player_jump,126989,0
Siraissi,76561198178993731,player_jump,127007,0
Erick,76561198000238678,player_jump,127029,0
Siraissi,76561198178993731,player_jump,127065,0
Siraissi,76561198178993731,player_jump,127131,0
Siraissi,76561198178993731,player_jump,127195,0
Siraissi,76561198178993731,player_jump,127259,0
Talevor,76561198124241179,player_jump,127303,0
Siraissi,76561198178993731,player_jump,127325,0
Siraissi,76561198178993731,player_jump,127385,0
Erick,76561198000238678,player_jump,127431,0
Siraissi,76561198178993731,player_jump,127447,0
rodrigaoobrabo,76561198421514418,player_jump,127483,0
Siraissi,76561198178993731,player_jump,127505,0
Erick,76561198000238678,player_jump,127559,0
Siraissi,76561198178993731,player_jump,127577,0
Siraissi,76561198178993731,player_jump,127639,0
Erick,76561198000238678,player_jump,127677,0
Siraissi,76561198178993731,player_jump,127737,0
Siraissi,76561198178993731,player_jump,127833,0
Erick,76561198000238678,player_jump,127891,0
rodrigaoobrabo,76561198421514418,player_jump,127915,0
AVARA KÉRABA,76561198397576589,player_jump,127939,0
MonsTro,76561198340888446,player_jump,128047,0
Connan,76561198026214582,player_jump,128221,0
Siraissi,76561198178993731,player_jump,128247,0
Connan,76561198026214582,player_jump,128373,0
AVARA KÉRABA,76561198397576589,player_jump,128613,0
MonsTro,76561198340888446,player_jump,128789,0
AVARA KÉRABA,76561198397576589,player_jump,128923,0
MonsTro,76561198340888446,player_jump,128977,0
AVARA KÉRABA,76561198397576589,player_jump,129107,0
AVARA KÉRABA,76561198397576589,player_jump,129345,0
AVARA KÉRABA,76561198397576589,player_jump,129533,0
MonsTro,76561198340888446,player_jump,130383,0
AVARA KÉRABA,76561198397576589,player_jump,130701,0
AVARA KÉRABA,76561198397576589,player_jump,130901,0
MonsTro,76561198340888446,player_jump,130927,0
AVARA KÉRABA,76561198397576589,player_jump,130959,0
Siraissi,76561198178993731,player_jump,132569,0
Cujura,76561198051880621,player_jump,132663,0
Siraissi,76561198178993731,player_jump,132675,0
MonsTro,76561198340888446,player_jump,132679,0
AVARA KÉRABA,76561198397576589,player_jump,132725,0
Siraissi,76561198178993731,player_jump,132745,0
Connan,76561198026214582,player_jump,132775,0
Connan,76561198026214582,player_jump,132939,0
AVARA KÉRABA,76561198397576589,player_jump,133929,0
MonsTro,76561198340888446,player_jump,133933,0
MonsTro,76561198340888446,player_jump,133967,0
AVARA KÉRABA,76561198397576589,player_jump,134161,0
Siraissi,76561198178993731,player_jump,134313,0
Siraissi,76561198178993731,player_jump,134407,0
Siraissi,76561198178993731,player_jump,134549,0
Siraissi,76561198178993731,player_jump,134603,0
Siraissi,76561198178993731,player_jump,134663,0
Siraissi,76561198178993731,player_jump,134727,0
Siraissi,76561198178993731,player_jump,134787,0
Cujura,76561198051880621,player_jump,134813,0
Siraissi,76561198178993731,player_jump,134849,0
Siraissi,76561198178993731,player_jump,134915,0
rodrigaoobrabo,76561198421514418,player_jump,134957,0
MonsTro,76561198340888446,player_jump,134991,0
Siraissi,76561198178993731,player_jump,135011,0
Siraissi,76561198178993731,player_jump,135071,0
Siraissi,76561198178993731,player_jump,135165,0
Siraissi,76561198178993731,player_jump,135231,0
rodrigaoobrabo,76561198421514418,player_jump,135297,0
Siraissi,76561198178993731,player_jump,135325,0
Siraissi,76561198178993731,player_jump,135407,0
Siraissi,76561198178993731,player_jump,135495,0
Cujura,76561198051880621,player_jump,135567,0
Siraissi,76561198178993731,player_jump,135637,0
Siraissi,76561198178993731,player_jump,135705,0
Siraissi,76561198178993731,player_jump,135779,0
Siraissi,76561198178993731,player_jump,135843,0
Talevor,76561198124241179,player_jump,135913,0
Siraissi,76561198178993731,player_jump,135937,0
Luiz,76561198100001022,player_jump,135971,0
Siraissi,76561198178993731,player_jump,136009,0
Siraissi,76561198178993731,player_jump,136069,0
Siraissi,76561198178993731,player_jump,136127,0
Siraissi,76561198178993731,player_jump,136187,0
【﻿ＰＫ】,76561197996437459,player_jump,136211,0
Talevor,76561198124241179,player_jump,136447,0
Cujura,76561198051880621,player_jump,136457,0
MonsTro,76561198340888446,player_jump,137461,0
Siraissi,76561198178993731,player_jump,137635,0
Luiz,76561198100001022,player_jump,137997,0
Luiz,76561198100001022,player_jump,138033,0
Erick,76561198000238678,player_jump,138153,0
Luiz,76561198100001022,player_jump,138175,0
Erick,76561198000238678,player_jump,138227,0
Erick,76561198000238678,player_jump,138293,0
Talevor,76561198124241179,player_jump,138313,0
Talevor,76561198124241179,player_jump,140005,0
Connan,76561198026214582,player_jump,140083,0
Siraissi,76561198178993731,player_jump,140123,0
AVARA KÉRABA,76561198397576589,player_jump,140135,0
Connan,76561198026214582,player_jump,140241,0
Connan,76561198026214582,player_jump,140327,0
AVARA KÉRABA,76561198397576589,player_jump,140345,0
Connan,76561198026214582,player_jump,140445,0
Connan,76561198026214582,player_jump,140585,0
rodrigaoobrabo,76561198421514418,player_jump,140713,0
Erick,76561198000238678,player_jump,141041,0
Erick,76561198000238678,player_jump,141081,0
Erick,76561198000238678,player_jump,141121,0
AVARA KÉRABA,76561198397576589,player_jump,141235,0
Erick,76561198000238678,player_jump,141513,0
【﻿ＰＫ】,76561197996437459,player_jump,141609,0
Talevor,76561198124241179,player_jump,141627,0
Erick,76561198000238678,player_jump,142051,0
Talevor,76561198124241179,player_jump,142135,0
【﻿ＰＫ】,76561197996437459,player_jump,142583,0
Erick,76561198000238678,player_jump,142615,0
Erick,76561198000238678,player_jump,142737,0
Erick,76561198000238678,player_jump,142803,0
【﻿ＰＫ】,76561197996437459,player_jump,142865,0
【﻿ＰＫ】,76561197996437459,player_jump,144500,0
Siraissi,76561198178993731,player_jump,144610,0
Cujura,76561198051880621,player_jump,144704,0
Connan,76561198026214582,player_jump,144772,0
Cujura,76561198051880621,player_jump,144774,0
Connan,76561198026214582,player_jump,144946,0
Cujura,76561198051880621,player_jump,144996,0
Cujura,76561198051880621,player_jump,145066,0
Cujura,76561198051880621,player_jump,145130,0
Talevor,76561198124241179,player_jump,145168,0
Cujura,76561198051880621,player_jump,145210,0
AVARA KÉRABA,76561198397576589,player_jump,145216,0
AVARA KÉRABA,76561198397576589,player_jump,145284,0
Luiz,76561198100001022,player_jump,145538,0
Connan,76561198026214582,player_jump,145734,0
Luiz,76561198100001022,player_jump,145842,0
Connan,76561198026214582,player_jump,145936,0
Cujura,76561198051880621,player_jump,146464,0
Cujura,76561198051880621,player_jump,146716,0
【﻿ＰＫ】,76561197996437459,player_jump,146760,0
Cujura,76561198051880621,player_jump,146782,0
Cujura,76561198051880621,player_jump,146848,0
【﻿ＰＫ】,76561197996437459,player_jump,146876,0
Cujura,76561198051880621,player_jump,146938,0
Cujura,76561198051880621,player_jump,147010,0
Cujura,76561198051880621,player_jump,147078,0
Cujura,76561198051880621,player_jump,147154,0
Connan,76561198026214582,player_jump,147222,0
